#   RTL                                                                               TYPE       FILENAME               BEGIN    END      
rtl fwd_mux/input_din                                                                 input      ../rtl/forward.v         50.21    50.24  
rtl fwd_mux/reg_dout                                                                  reg        ../rtl/forward.v         51.26    51.30  
rtl fwd_mux/always_1                                                                  always     ../rtl/forward.v         56.5     62.12  
rtl fwd_mux/always_1/case_1                                                           case       ../rtl/forward.v         57.5     62.12  
rtl fwd_mux/always_1/case_1/stmt_3                                                    stmt       ../rtl/forward.v         61.9     61.18  
rtl forward                                                                           module     ../rtl/forward.v         65.1    157.10  
rtl forward/input_pause                                                               input      ../rtl/forward.v         66.15    66.20  
rtl forward/input_alu_we                                                              input      ../rtl/forward.v         67.15    67.21  
rtl forward/input_fw_alu_rn                                                           input      ../rtl/forward.v         70.21    70.30  
rtl forward/input_rns_i                                                               input      ../rtl/forward.v         72.21    72.26  
rtl forward/wire_alu_rs_fw                                                            wire       ../rtl/forward.v         74.22    74.31  
rtl forward/wire_BUS82                                                                wire       ../rtl/forward.v         82.16    82.21  
rtl forward/inst_fw_alu_rs                                                            inst       ../rtl/forward.v         85.18    93.19  
rtl forward/inst_fw_reg_rns                                                           inst       ../rtl/forward.v        133.20   140.21  
rtl mem_module                                                                        module     ../rtl/mem_module.v      17.1    138.10  
rtl mem_module/input_dmem_addr_i                                                      input      ../rtl/mem_module.v      21.22    21.33  
rtl mem_module/wire_Zz_addr                                                           wire       ../rtl/mem_module.v      24.23    24.30  
rtl mem_module/wire_dmem_addr_s                                                       wire       ../rtl/mem_module.v      34.17    34.28  
rtl mem_module/assign_3_dmem_addr_s                                                   assign     ../rtl/mem_module.v     113.12   113.35  
rtl mem_module/assign_4_Zz_addr                                                       assign     ../rtl/mem_module.v     136.12   136.32  
rtl mips_core                                                                         module     ../rtl/mips_core.v       16.1    358.10  
rtl mips_core/input_pause                                                             input      ../rtl/mips_core.v       17.15    17.20  
rtl mips_core/input_irq_i                                                             input      ../rtl/mips_core.v       19.15    19.20  
rtl mips_core/input_rst                                                               input      ../rtl/mips_core.v       20.15    20.18  
rtl mips_core/input_zz_ins_i                                                          input      ../rtl/mips_core.v       24.22    24.30  
rtl mips_core/wire_zz_addr_o                                                          wire       ../rtl/mips_core.v       25.23    25.32  
rtl mips_core/wire_cop_addr_o                                                         wire       ../rtl/mips_core.v       30.23    30.33  
rtl mips_core/wire_NET1572                                                            wire       ../rtl/mips_core.v       39.10    39.17  
rtl mips_core/wire_NET1606                                                            wire       ../rtl/mips_core.v       40.10    40.17  
rtl mips_core/wire_NET1640                                                            wire       ../rtl/mips_core.v       41.10    41.17  
rtl mips_core/wire_NET767                                                             wire       ../rtl/mips_core.v       44.10    44.16  
rtl mips_core/wire_BUS1158                                                            wire       ../rtl/mips_core.v       46.16    46.23  
rtl mips_core/wire_BUS117                                                             wire       ../rtl/mips_core.v       47.16    47.22  
rtl mips_core/wire_BUS1724                                                            wire       ../rtl/mips_core.v       50.16    50.23  
rtl mips_core/wire_BUS1726                                                            wire       ../rtl/mips_core.v       51.16    51.23  
rtl mips_core/wire_BUS197                                                             wire       ../rtl/mips_core.v       53.16    53.22  
rtl mips_core/wire_BUS24839                                                           wire       ../rtl/mips_core.v       57.17    57.25  
rtl mips_core/wire_BUS371                                                             wire       ../rtl/mips_core.v       61.16    61.22  
rtl mips_core/wire_BUS5840                                                            wire       ../rtl/mips_core.v       64.16    64.23  
rtl mips_core/wire_BUS6275                                                            wire       ../rtl/mips_core.v       67.16    67.23  
rtl mips_core/wire_BUS7101                                                            wire       ../rtl/mips_core.v       68.17    68.24  
rtl mips_core/wire_BUS7219                                                            wire       ../rtl/mips_core.v       71.17    71.24  
rtl mips_core/wire_BUS7231                                                            wire       ../rtl/mips_core.v       72.17    72.24  
rtl mips_core/wire_BUS748                                                             wire       ../rtl/mips_core.v       73.16    73.22  
rtl mips_core/wire_BUS775                                                             wire       ../rtl/mips_core.v       75.16    75.22  
rtl mips_core/wire_BUS9589                                                            wire       ../rtl/mips_core.v       78.17    78.24  
rtl mips_core/inst_MEM_CTL                                                            inst       ../rtl/mips_core.v       82.16    94.17  
rtl mips_core/inst_iRF_stage                                                          inst       ../rtl/mips_core.v       98.14   131.15  
rtl mips_core/inst_iexec_stage                                                        inst       ../rtl/mips_core.v      135.16   154.17  
rtl mips_core/inst_alu_pass0                                                          inst       ../rtl/mips_core.v      158.21   165.22  
rtl mips_core/inst_decoder_pipe                                                       inst       ../rtl/mips_core.v      212.17   233.18  
rtl mips_core/inst_ext_reg                                                            inst       ../rtl/mips_core.v      235.21   242.22  
rtl mips_core/inst_iforward                                                           inst       ../rtl/mips_core.v      246.13   261.14  
rtl mips_core/inst_rnd_pass0                                                          inst       ../rtl/mips_core.v      295.20   302.21  
rtl mips_core/inst_rnd_pass1                                                          inst       ../rtl/mips_core.v      306.20   313.21  
rtl mips_core/inst_rs_reg                                                             inst       ../rtl/mips_core.v      328.21   335.22  
rtl mips_dvc                                                                          module     ../rtl/mips_dvc.v        16.1    221.10  
rtl mips_dvc/reg_irq_req_o                                                            reg        ../rtl/mips_dvc.v        42.20    42.29  
rtl mips_dvc/reg_cmd                                                                  reg        ../rtl/mips_dvc.v       103.16   103.19  
rtl mips_dvc/always_5                                                                 always     ../rtl/mips_dvc.v       142.5    162.12  
rtl mips_dvc/always_5/if_1                                                            if         ../rtl/mips_dvc.v       143.9    162.12  
rtl mips_dvc/always_5/if_1/block_2                                                    block      ../rtl/mips_dvc.v       152.9    162.12  
rtl mips_dvc/always_5/if_1/block_2/if_1                                               if         ../rtl/mips_dvc.v       154.13   154.36  
rtl mips_dvc/always_6                                                                 always     ../rtl/mips_dvc.v       212.5    213.43  
rtl mips_dvc/always_6/stmt_1                                                          stmt       ../rtl/mips_dvc.v       213.9    213.43  
rtl jack                                                                              module     ../rtl/ulit.v            43.1     52.10  
rtl jack/input_ins_i                                                                  input      ../rtl/ulit.v            44.22    44.27  
rtl jack/wire_rs_o                                                                    wire       ../rtl/ulit.v            45.22    45.26  
rtl jack/wire_rt_o                                                                    wire       ../rtl/ulit.v            46.22    46.26  
rtl jack/assign_1_rs_o                                                                assign     ../rtl/ulit.v            49.12    49.31  
rtl jack/assign_2_rt_o                                                                assign     ../rtl/ulit.v            50.12    50.31  
rtl rd_sel                                                                            module     ../rtl/ulit.v            81.1     96.10  
rtl rd_sel/input_rt_i                                                                 input      ../rtl/ulit.v            83.20    83.24  
rtl rd_sel/input_ctl                                                                  input      ../rtl/ulit.v            84.20    84.23  
rtl rd_sel/reg_rd_o                                                                   reg        ../rtl/ulit.v            85.25    85.29  
rtl rd_sel/always_1                                                                   always     ../rtl/ulit.v            88.5     95.12  
rtl rd_sel/always_1/case_1                                                            case       ../rtl/ulit.v            89.5     95.12  
rtl rd_sel/always_1/case_1/cond                                                       cond       ../rtl/ulit.v            89.11    89.14  
rtl rd_sel/always_1/case_1/stmt_2                                                     stmt       ../rtl/ulit.v            91.16    91.33  
rtl ext_ctl_reg_clr_cls                                                               module     ../rtl/ulit.v           124.1    124.241 
rtl ext_ctl_reg_clr_cls/input_ext_ctl_i                                               input      ../rtl/ulit.v           124.52   124.61  
rtl ext_ctl_reg_clr_cls/reg_ext_ctl_o                                                 reg        ../rtl/ulit.v           124.91   124.100 
rtl ext_ctl_reg_clr_cls/input_clr                                                     input      ../rtl/ulit.v           124.117  124.120 
rtl ext_ctl_reg_clr_cls/input_cls                                                     input      ../rtl/ulit.v           124.127  124.130 
rtl ext_ctl_reg_clr_cls/always_1                                                      always     ../rtl/ulit.v           124.132  124.232 
rtl ext_ctl_reg_clr_cls/always_1/if_1                                                 if         ../rtl/ulit.v           124.152  124.232 
rtl ext_ctl_reg_clr_cls/always_1/if_1/cond                                            cond       ../rtl/ulit.v           124.155  124.158 
rtl ext_ctl_reg_clr_cls/always_1/if_1/if_1                                            if         ../rtl/ulit.v           124.178  124.232 
rtl ext_ctl_reg_clr_cls/always_1/if_1/if_1/cond                                       cond       ../rtl/ulit.v           124.181  124.184 
rtl ext_ctl_reg_clr_cls/always_1/if_1/if_1/stmt_2                                     stmt       ../rtl/ulit.v           124.211  124.232 
rtl rd_sel_reg_clr_cls                                                                module     ../rtl/ulit.v           125.1    125.231 
rtl rd_sel_reg_clr_cls/input_rd_sel_i                                                 input      ../rtl/ulit.v           125.50   125.58  
rtl rd_sel_reg_clr_cls/reg_rd_sel_o                                                   reg        ../rtl/ulit.v           125.87   125.95  
rtl rd_sel_reg_clr_cls/input_clr                                                      input      ../rtl/ulit.v           125.112  125.115 
rtl rd_sel_reg_clr_cls/input_cls                                                      input      ../rtl/ulit.v           125.122  125.125 
rtl rd_sel_reg_clr_cls/always_1                                                       always     ../rtl/ulit.v           125.127  125.222 
rtl rd_sel_reg_clr_cls/always_1/if_1                                                  if         ../rtl/ulit.v           125.147  125.222 
rtl rd_sel_reg_clr_cls/always_1/if_1/cond                                             cond       ../rtl/ulit.v           125.150  125.153 
rtl rd_sel_reg_clr_cls/always_1/if_1/if_1                                             if         ../rtl/ulit.v           125.172  125.222 
rtl rd_sel_reg_clr_cls/always_1/if_1/if_1/cond                                        cond       ../rtl/ulit.v           125.175  125.178 
rtl rd_sel_reg_clr_cls/always_1/if_1/if_1/stmt_2                                      stmt       ../rtl/ulit.v           125.203  125.222 
rtl muxb_ctl_reg_clr_cls                                                              module     ../rtl/ulit.v           130.1    130.251 
rtl muxb_ctl_reg_clr_cls/input_muxb_ctl_i                                             input      ../rtl/ulit.v           130.54   130.64  
rtl muxb_ctl_reg_clr_cls/reg_muxb_ctl_o                                               reg        ../rtl/ulit.v           130.95   130.105 
rtl muxb_ctl_reg_clr_cls/input_clr                                                    input      ../rtl/ulit.v           130.122  130.125 
rtl muxb_ctl_reg_clr_cls/input_cls                                                    input      ../rtl/ulit.v           130.132  130.135 
rtl muxb_ctl_reg_clr_cls/always_1                                                     always     ../rtl/ulit.v           130.137  130.242 
rtl muxb_ctl_reg_clr_cls/always_1/if_1                                                if         ../rtl/ulit.v           130.157  130.242 
rtl muxb_ctl_reg_clr_cls/always_1/if_1/cond                                           cond       ../rtl/ulit.v           130.160  130.163 
rtl muxb_ctl_reg_clr_cls/always_1/if_1/if_1                                           if         ../rtl/ulit.v           130.184  130.242 
rtl muxb_ctl_reg_clr_cls/always_1/if_1/if_1/cond                                      cond       ../rtl/ulit.v           130.187  130.190 
rtl muxb_ctl_reg_clr_cls/always_1/if_1/if_1/stmt_2                                    stmt       ../rtl/ulit.v           130.219  130.242 
rtl alu_func_reg_clr_cls                                                              module     ../rtl/ulit.v           131.1    131.251 
rtl alu_func_reg_clr_cls/input_alu_func_i                                             input      ../rtl/ulit.v           131.54   131.64  
rtl alu_func_reg_clr_cls/reg_alu_func_o                                               reg        ../rtl/ulit.v           131.95   131.105 
rtl alu_func_reg_clr_cls/input_clr                                                    input      ../rtl/ulit.v           131.122  131.125 
rtl alu_func_reg_clr_cls/input_cls                                                    input      ../rtl/ulit.v           131.132  131.135 
rtl alu_func_reg_clr_cls/always_1                                                     always     ../rtl/ulit.v           131.137  131.242 
rtl alu_func_reg_clr_cls/always_1/if_1                                                if         ../rtl/ulit.v           131.157  131.242 
rtl alu_func_reg_clr_cls/always_1/if_1/cond                                           cond       ../rtl/ulit.v           131.160  131.163 
rtl alu_func_reg_clr_cls/always_1/if_1/if_1                                           if         ../rtl/ulit.v           131.184  131.242 
rtl alu_func_reg_clr_cls/always_1/if_1/if_1/cond                                      cond       ../rtl/ulit.v           131.187  131.190 
rtl alu_func_reg_clr_cls/always_1/if_1/if_1/stmt_2                                    stmt       ../rtl/ulit.v           131.219  131.242 
rtl alu_we_reg_clr_cls                                                                module     ../rtl/ulit.v           132.1    132.231 
rtl alu_we_reg_clr_cls/input_alu_we_i                                                 input      ../rtl/ulit.v           132.50   132.58  
rtl alu_we_reg_clr_cls/reg_alu_we_o                                                   reg        ../rtl/ulit.v           132.87   132.95  
rtl alu_we_reg_clr_cls/input_clr                                                      input      ../rtl/ulit.v           132.112  132.115 
rtl alu_we_reg_clr_cls/input_cls                                                      input      ../rtl/ulit.v           132.122  132.125 
rtl alu_we_reg_clr_cls/always_1                                                       always     ../rtl/ulit.v           132.127  132.222 
rtl alu_we_reg_clr_cls/always_1/if_1                                                  if         ../rtl/ulit.v           132.147  132.222 
rtl alu_we_reg_clr_cls/always_1/if_1/cond                                             cond       ../rtl/ulit.v           132.150  132.153 
rtl alu_we_reg_clr_cls/always_1/if_1/if_1                                             if         ../rtl/ulit.v           132.172  132.222 
rtl alu_we_reg_clr_cls/always_1/if_1/if_1/cond                                        cond       ../rtl/ulit.v           132.175  132.178 
rtl alu_we_reg_clr_cls/always_1/if_1/if_1/stmt_2                                      stmt       ../rtl/ulit.v           132.203  132.222 
rtl wb_we_reg_clr_cls                                                                 module     ../rtl/ulit.v           135.1    135.221 
rtl wb_we_reg_clr_cls/input_wb_we_i                                                   input      ../rtl/ulit.v           135.48   135.55  
rtl wb_we_reg_clr_cls/reg_wb_we_o                                                     reg        ../rtl/ulit.v           135.83   135.90  
rtl wb_we_reg_clr_cls/input_clr                                                       input      ../rtl/ulit.v           135.107  135.110 
rtl wb_we_reg_clr_cls/input_cls                                                       input      ../rtl/ulit.v           135.117  135.120 
rtl wb_we_reg_clr_cls/always_1                                                        always     ../rtl/ulit.v           135.122  135.212 
rtl wb_we_reg_clr_cls/always_1/if_1                                                   if         ../rtl/ulit.v           135.142  135.212 
rtl wb_we_reg_clr_cls/always_1/if_1/cond                                              cond       ../rtl/ulit.v           135.145  135.148 
rtl wb_we_reg_clr_cls/always_1/if_1/if_1                                              if         ../rtl/ulit.v           135.166  135.212 
rtl wb_we_reg_clr_cls/always_1/if_1/if_1/cond                                         cond       ../rtl/ulit.v           135.169  135.172 
rtl wb_we_reg_clr_cls/always_1/if_1/if_1/stmt_2                                       stmt       ../rtl/ulit.v           135.195  135.212 
rtl r5_reg_clr_cls                                                                    module     ../rtl/ulit.v           143.1    143.191 
rtl r5_reg_clr_cls/input_r5_i                                                         input      ../rtl/ulit.v           143.42   143.46  
rtl r5_reg_clr_cls/reg_r5_o                                                           reg        ../rtl/ulit.v           143.71   143.75  
rtl r5_reg_clr_cls/input_clr                                                          input      ../rtl/ulit.v           143.92   143.95  
rtl r5_reg_clr_cls/input_cls                                                          input      ../rtl/ulit.v           143.102  143.105 
rtl r5_reg_clr_cls/always_1                                                           always     ../rtl/ulit.v           143.107  143.182 
rtl r5_reg_clr_cls/always_1/if_1                                                      if         ../rtl/ulit.v           143.127  143.182 
rtl r5_reg_clr_cls/always_1/if_1/cond                                                 cond       ../rtl/ulit.v           143.130  143.133 
rtl r5_reg_clr_cls/always_1/if_1/if_1                                                 if         ../rtl/ulit.v           143.148  143.182 
rtl r5_reg_clr_cls/always_1/if_1/if_1/cond                                            cond       ../rtl/ulit.v           143.151  143.154 
rtl r5_reg_clr_cls/always_1/if_1/if_1/stmt_2                                          stmt       ../rtl/ulit.v           143.171  143.182 
rtl r32_reg_clr_cls                                                                   module     ../rtl/ulit.v           145.1    145.201 
rtl r32_reg_clr_cls/input_r32_i                                                       input      ../rtl/ulit.v           145.44   145.49  
rtl r32_reg_clr_cls/reg_r32_o                                                         reg        ../rtl/ulit.v           145.75   145.80  
rtl r32_reg_clr_cls/input_clr                                                         input      ../rtl/ulit.v           145.97   145.100 
rtl r32_reg_clr_cls/input_cls                                                         input      ../rtl/ulit.v           145.107  145.110 
rtl r32_reg_clr_cls/always_1                                                          always     ../rtl/ulit.v           145.112  145.192 
rtl r32_reg_clr_cls/always_1/if_1                                                     if         ../rtl/ulit.v           145.132  145.192 
rtl r32_reg_clr_cls/always_1/if_1/cond                                                cond       ../rtl/ulit.v           145.135  145.138 
rtl r32_reg_clr_cls/always_1/if_1/if_1                                                if         ../rtl/ulit.v           145.154  145.192 
rtl r32_reg_clr_cls/always_1/if_1/if_1/cond                                           cond       ../rtl/ulit.v           145.157  145.160 
rtl r32_reg_clr_cls/always_1/if_1/if_1/stmt_2                                         stmt       ../rtl/ulit.v           145.179  145.192 
rtl mips_sys                                                                          module     ../rtl_sol/mips_sys.sv   18.1    108.10  
rtl mips_sys/input_pause                                                              input      ../rtl_sol/mips_sys.sv   19.15    19.20  
rtl mips_sys/input_rst                                                                input      ../rtl_sol/mips_sys.sv   24.15    24.18  
rtl mips_sys/input_zz_ins_i                                                           input      ../rtl_sol/mips_sys.sv   37.22    37.30  
rtl mips_sys/constraint_zz_addr_o                                                     constraint ../rtl_sol/mips_sys.sv   38.23    38.32  
rtl mips_sys/wire_zz_addr_o                                                           wire       ../rtl_sol/mips_sys.sv   38.23    38.32  
rtl mips_sys/wire_w_irq                                                               wire       ../rtl_sol/mips_sys.sv   55.10    55.15  
rtl mips_sys/inst_i_mips_core                                                         inst       ../rtl_sol/mips_sys.sv   57.15    74.16  
rtl mips_sys/inst_imips_dvc                                                           inst       ../rtl_sol/mips_sys.sv   76.14   103.15  
